 2.23821314e-06  9.00007032e-01  2.23821314e-06  8.87479338e-01  2.23821314e-06  8.87346602e-01 
 2.73821314e-06  9.00008602e-01  2.73821314e-06  8.87573237e-01  2.73821314e-06  8.87439862e-01 
 3.23821314e-06  9.00010173e-01  3.23821314e-06  8.87677673e-01  3.23821314e-06  8.87543770e-01 
 3.73821314e-06  9.00011744e-01  3.73821314e-06  8.87790829e-01  3.73821314e-06  8.87656485e-01 
 4.12410657e-06  9.00012956e-01  4.12410657e-06  8.87883193e-01  4.12410657e-06  8.87748562e-01 
 4.51000000e-06  9.00014169e-01  4.51000000e-06  8.87979258e-01  4.51000000e-06  8.87844375e-01 
 4.51100000e-06  9.00014172e-01  4.51100000e-06  8.87979511e-01  4.51100000e-06  8.87844628e-01 
 4.51300000e-06  9.00014178e-01  4.51300000e-06  8.87980018e-01  4.51300000e-06  8.87845134e-01 
 4.51349653e-06  9.00014180e-01  4.51349653e-06  8.87980144e-01  4.51349653e-06  8.87845259e-01 
 4.51436545e-06  9.00014182e-01  4.51436545e-06  8.87980364e-01  4.51436545e-06  8.87845479e-01 
 4.51532747e-06  9.00014185e-01  4.51532747e-06  8.87981308e-01  4.51532747e-06  8.87845867e-01 
 4.51725152e-06  9.00014191e-01  4.51725152e-06  8.87983104e-01  4.51725152e-06  8.87846315e-01 
 4.52000000e-06  9.00014200e-01  4.52000000e-06  8.87983693e-01  4.52000000e-06  8.87846725e-01 
 4.52038481e-06  9.00014201e-01  4.52038481e-06  8.87983808e-01  4.52038481e-06  8.87846853e-01 
 4.52115443e-06  9.00014204e-01  4.52115443e-06  8.87984026e-01  4.52115443e-06  8.87847097e-01 
 4.52269366e-06  9.00014208e-01  4.52269366e-06  8.87984426e-01  4.52269366e-06  8.87847559e-01 
 4.52577214e-06  9.00014218e-01  4.52577214e-06  8.87985211e-01  4.52577214e-06  8.87848512e-01 
 4.53192908e-06  9.00014237e-01  4.53192908e-06  8.87986776e-01  4.53192908e-06  8.87850499e-01 
 4.54424297e-06  9.00014276e-01  4.54424297e-06  8.87989897e-01  4.54424297e-06  8.87854381e-01 
 4.56887075e-06  9.00014354e-01  4.56887075e-06  8.87996148e-01  4.56887075e-06  8.87861320e-01 
 4.61812630e-06  9.00014508e-01  4.61812630e-06  8.88008706e-01  4.61812630e-06  8.87873920e-01 
