 5.91663741e-06  9.07433353e-01  5.91663741e-06  9.06205499e-01  5.91663741e-06  0.00000000e+00  5.91663741e-06  0.00000000e+00 
 6.01663741e-06  9.07558929e-01  6.01663741e-06  9.06205839e-01  6.01663741e-06  0.00000000e+00  6.01663741e-06  0.00000000e+00 
 6.11663741e-06  9.07684501e-01  6.11663741e-06  9.06206277e-01  6.11663741e-06  0.00000000e+00  6.11663741e-06  0.00000000e+00 
 6.21663741e-06  9.07810071e-01  6.21663741e-06  9.06206814e-01  6.21663741e-06  0.00000000e+00  6.21663741e-06  0.00000000e+00 
 6.31663741e-06  9.07935637e-01  6.31663741e-06  9.06207450e-01  6.31663741e-06  0.00000000e+00  6.31663741e-06  0.00000000e+00 
 6.41663741e-06  9.08061200e-01  6.41663741e-06  9.06208184e-01  6.41663741e-06  0.00000000e+00  6.41663741e-06  0.00000000e+00 
 6.51663741e-06  9.08186760e-01  6.51663741e-06  9.06209016e-01  6.51663741e-06  0.00000000e+00  6.51663741e-06  0.00000000e+00 
 6.61663741e-06  9.08312317e-01  6.61663741e-06  9.06209947e-01  6.61663741e-06  0.00000000e+00  6.61663741e-06  0.00000000e+00 
 6.71663741e-06  9.08437870e-01  6.71663741e-06  9.06210975e-01  6.71663741e-06  0.00000000e+00  6.71663741e-06  0.00000000e+00 
 6.81663741e-06  9.08563420e-01  6.81663741e-06  9.06212101e-01  6.81663741e-06  0.00000000e+00  6.81663741e-06  0.00000000e+00 
 6.91663741e-06  9.08688967e-01  6.91663741e-06  9.06213325e-01  6.91663741e-06  0.00000000e+00  6.91663741e-06  0.00000000e+00 
 7.01663741e-06  9.08814511e-01  7.01663741e-06  9.06214647e-01  7.01663741e-06  0.00000000e+00  7.01663741e-06  0.00000000e+00 
 7.11663741e-06  9.08940050e-01  7.11663741e-06  9.06216066e-01  7.11663741e-06  0.00000000e+00  7.11663741e-06  0.00000000e+00 
 7.21663741e-06  9.09065587e-01  7.21663741e-06  9.06217582e-01  7.21663741e-06  0.00000000e+00  7.21663741e-06  0.00000000e+00 
 7.31663741e-06  9.09191120e-01  7.31663741e-06  9.06219195e-01  7.31663741e-06  0.00000000e+00  7.31663741e-06  0.00000000e+00 
 7.41663741e-06  9.09316649e-01  7.41663741e-06  9.06220905e-01  7.41663741e-06  0.00000000e+00  7.41663741e-06  0.00000000e+00 
 7.51663741e-06  9.09442174e-01  7.51663741e-06  9.06222712e-01  7.51663741e-06  0.00000000e+00  7.51663741e-06  0.00000000e+00 
 7.61663741e-06  9.09567696e-01  7.61663741e-06  9.06224615e-01  7.61663741e-06  0.00000000e+00  7.61663741e-06  0.00000000e+00 
 7.71663741e-06  9.09693214e-01  7.71663741e-06  9.06226615e-01  7.71663741e-06  0.00000000e+00  7.71663741e-06  0.00000000e+00 
 7.81663741e-06  9.09818728e-01  7.81663741e-06  9.06228711e-01  7.81663741e-06  0.00000000e+00  7.81663741e-06  0.00000000e+00 
 7.91663741e-06  9.09944238e-01  7.91663741e-06  9.06230903e-01  7.91663741e-06  0.00000000e+00  7.91663741e-06  0.00000000e+00 
 8.01663741e-06  9.10069744e-01  8.01663741e-06  9.06233191e-01  8.01663741e-06  0.00000000e+00  8.01663741e-06  0.00000000e+00 
 8.11663741e-06  9.10195247e-01  8.11663741e-06  9.06235575e-01  8.11663741e-06  0.00000000e+00  8.11663741e-06  0.00000000e+00 
 8.21663741e-06  9.10320745e-01  8.21663741e-06  9.06238055e-01  8.21663741e-06  0.00000000e+00  8.21663741e-06  0.00000000e+00 
 8.31663741e-06  9.10446239e-01  8.31663741e-06  9.06240630e-01  8.31663741e-06  0.00000000e+00  8.31663741e-06  0.00000000e+00 
 8.41663741e-06  9.10571729e-01  8.41663741e-06  9.06243300e-01  8.41663741e-06  0.00000000e+00  8.41663741e-06  0.00000000e+00 
 8.51663741e-06  9.10697215e-01  8.51663741e-06  9.06246066e-01  8.51663741e-06  0.00000000e+00  8.51663741e-06  0.00000000e+00 
 8.61663741e-06  9.10822697e-01  8.61663741e-06  9.06248926e-01  8.61663741e-06  0.00000000e+00  8.61663741e-06  0.00000000e+00 
