 7.94328235e+03  3.98071699e+01 
 8.57695899e+03  3.97948220e+01 
 9.26118728e+03  3.97804697e+01 
 1.00000000e+04  3.97637958e+01 
 1.07977516e+04  3.97444359e+01 
 1.16591440e+04  3.97219724e+01 
 1.25892541e+04  3.96959277e+01 
 1.35935639e+04  3.96657578e+01 
 1.46779927e+04  3.96308448e+01 
 1.58489319e+04  3.95904904e+01 
 1.71132830e+04  3.95439094e+01 
 1.84784980e+04  3.94902232e+01 
 1.99526231e+04  3.94284564e+01 
 2.15443469e+04  3.93575334e+01 
 2.32630507e+04  3.92762797e+01 
 2.51188643e+04  3.91834253e+01 
 2.71227258e+04  3.90776136e+01 
 2.92864456e+04  3.89574156e+01 
 3.16227766e+04  3.88213505e+01 
 3.41454887e+04  3.86679121e+01 
 3.68694506e+04  3.84956031e+01 
 3.98107171e+04  3.83029744e+01 
 4.29866235e+04  3.80886691e+01 
 4.64158883e+04  3.78514688e+01 
 5.01187234e+04  3.75903400e+01 
 5.41169527e+04  3.73044759e+01 
 5.84341413e+04  3.69933312e+01 
 6.30957344e+04  3.66566467e+01 
 6.81292069e+04  3.62944617e+01 
 7.35642254e+04  3.59071113e+01 
 7.94328235e+04  3.54952118e+01 
 8.57695899e+04  3.50596328e+01 
 9.26118728e+04  3.46014599e+01 
 1.00000000e+05  3.41219520e+01 
 1.07977516e+05  3.36224939e+01 
 1.16591440e+05  3.31045512e+01 
 1.25892541e+05  3.25696264e+01 
 1.35935639e+05  3.20192213e+01 
 1.46779927e+05  3.14548048e+01 
 1.58489319e+05  3.08777879e+01 
 1.71132830e+05  3.02895046e+01 
 1.84784980e+05  2.96911993e+01 
 1.99526231e+05  2.90840197e+01 
 2.15443469e+05  2.84690135e+01 
 2.32630507e+05  2.78471285e+01 
 2.51188643e+05  2.72192163e+01 
 2.71227258e+05  2.65860364e+01 
 2.92864456e+05  2.59482626e+01 
 3.16227766e+05  2.53064893e+01 
 3.41454887e+05  2.46612386e+01 
 3.68694506e+05  2.40129672e+01 
 3.98107171e+05  2.33620730e+01 
 4.29866235e+05  2.27089013e+01 
 4.64158883e+05  2.20537505e+01 
 5.01187234e+05  2.13968777e+01 
 5.41169527e+05  2.07385030e+01 
 5.84341413e+05  2.00788140e+01 
 6.30957344e+05  1.94179695e+01 
 6.81292069e+05  1.87561025e+01 
 7.35642254e+05  1.80933232e+01 
 7.94328235e+05  1.74297208e+01 
 8.57695899e+05  1.67653662e+01 
 9.26118728e+05  1.61003127e+01 
 1.00000000e+06  1.54345977e+01 
 1.07977516e+06  1.47682431e+01 
 1.16591440e+06  1.41012564e+01 
 1.25892541e+06  1.34336299e+01 
 1.35935639e+06  1.27653416e+01 
 1.46779927e+06  1.20963540e+01 
 1.58489319e+06  1.14266134e+01 
 1.71132830e+06  1.07560491e+01 
 1.84784980e+06  1.00845714e+01 
 1.99526231e+06  9.41207019e+00 
 2.15443469e+06  8.73841218e+00 
 2.32630507e+06  8.06343858e+00 
 2.51188643e+06  7.38696170e+00 
 2.71227258e+06  6.70876137e+00 
 2.92864456e+06  6.02858071e+00 
 3.16227766e+06  5.34612153e+00 
 3.41454887e+06  4.66103907e+00 
 3.68694506e+06  3.97293635e+00 
 3.98107171e+06  3.28135807e+00 
 4.29866235e+06  2.58578420e+00 
 4.64158883e+06  1.88562338e+00 
 5.01187234e+06  1.18020643e+00 
 5.41169527e+06  4.68780287e-01 
 5.84341413e+06 -2.49497213e-01 
 6.30957344e+06 -9.75561046e-01 
 6.81292069e+06 -1.71044055e+00 
 7.35642254e+06 -2.45525789e+00 
 7.94328235e+06 -3.21122235e+00 
 8.57695899e+06 -3.97961948e+00 
 9.26118728e+06 -4.76179379e+00 
 1.00000000e+07 -5.55912393e+00 
 1.07977516e+07 -6.37298960e+00 
 1.16591440e+07 -7.20472956e+00 
 1.25892541e+07 -8.05559091e+00 
 1.35935639e+07 -8.92667057e+00 
 1.46779927e+07 -9.81885060e+00 
 1.58489319e+07 -1.07327301e+01 
 1.71132830e+07 -1.16685570e+01 
 1.84784980e+07 -1.26261644e+01 
 1.99526231e+07 -1.36049152e+01 
 2.15443469e+07 -1.46036590e+01 
 2.32630507e+07 -1.56207054e+01 
 2.51188643e+07 -1.66538168e+01 
 2.71227258e+07 -1.77002190e+01 
 2.92864456e+07 -1.87566340e+01 
 3.16227766e+07 -1.98193290e+01 
 3.41454887e+07 -2.08841827e+01 
 3.68694506e+07 -2.19467639e+01 
 3.98107171e+07 -2.30024194e+01 
 4.29866235e+07 -2.40463690e+01 
 4.64158883e+07 -2.50738029e+01 
 5.01187234e+07 -2.60799812e+01 
 5.41169527e+07 -2.70603324e+01 
 5.84341413e+07 -2.80105496e+01 
 6.30957344e+07 -2.89266822e+01 
 6.81292069e+07 -2.98052209e+01 
 7.35642254e+07 -3.06431718e+01 
 7.94328235e+07 -3.14381172e+01 
 8.57695899e+07 -3.21882599e+01 
 9.26118728e+07 -3.28924463e+01 
 1.00000000e+08 -3.35501706e+01 
